dolichyl glucosyl phosphate biosynthesis	Dolichyl-phosphate beta-glucosyltransferase	2.4.1.117	ALG5	PMID:9878760|SGD_REF:S000058396
dolichyl glucosyl phosphate biosynthesis	Phosphoglucomutase	5.4.2.2	PGM1	PMID:9878760|SGD_REF:S000058396
dolichyl glucosyl phosphate biosynthesis	Phosphoglucomutase	5.4.2.2	PGM2	PMID:9878760|SGD_REF:S000058396
dolichyl glucosyl phosphate biosynthesis	UTP--glucose-1-phosphate uridylyltransferase	2.7.7.9		PMID:9878760|SGD_REF:S000058396
dolichyl glucosyl phosphate biosynthesis	UTP--glucose-1-phosphate uridylyltransferase	2.7.7.9	UGP1	PMID:9878760|SGD_REF:S000058396
dolichyl phosphate D-mannose biosynthesis	Dolichyl-phosphate beta-D-mannosyltransferase	2.4.1.83	DPM1	PMID:9878760|SGD_REF:S000058396
dolichyl phosphate D-mannose biosynthesis	Mannose-1-phosphate guanylyltransferase (GDP)	2.7.7.22	PSA1	PMID:9878760|SGD_REF:S000058396
dolichyl phosphate D-mannose biosynthesis	Mannose-6-phosphate isomerase	5.3.1.8	PMI40	PMID:9878760|SGD_REF:S000058396
dolichyl phosphate D-mannose biosynthesis	Phosphomannomutase	5.4.2.8	SEC53	PMID:9878760|SGD_REF:S000058396
ergosterol biosynthesis			ERG2	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis			ERG3	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis			ERG5	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis		1.1.1.170	ERG26	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis		1.1.1.170	ERG26	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis		1.1.1.270	ERG27	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis		1.1.1.270	ERG27	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis		1.14.13.70	ERG11	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis		1.14.13.72	ERG25	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis		1.14.13.72	ERG25	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis		1.14.13.72	ERG25	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis		1.14.13.72	ERG25	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis		1.14.13.72	ERG25	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis		1.14.13.72	ERG25	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis		1.3.1.70	ERG24	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis		1.3.1.71	ERG4	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis		2.1.1.41	ERG6	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis		2.5.1.21	ERG9	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis	Dimethylallyltransferase	2.5.1.1	ERG20	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis	Farnesyl-diphosphate farnesyltransferase	2.5.1.21	ERG9	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis	Geranyltranstransferase	2.5.1.10	ERG20	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis	Lanosterol synthase	5.4.99.7	ERG7	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ergosterol biosynthesis	Squalene monooxygenase	1.14.99.7	ERG1	SGD_REF:S000058496|PMID:8561481|SGD_REF:S000079645|PMID:8552601|PMID:12119386
ethanol degradation		1.1.1.1	ADH1	PMID:2171877|PMID:11024040|SGD_REF:S000071144
ethanol degradation		1.1.1.1	ADH2	PMID:2171877|PMID:11024040|SGD_REF:S000071144
ethanol degradation		1.1.1.1	ADH3	PMID:2171877|PMID:11024040|SGD_REF:S000071144
ethanol degradation		1.1.1.1	ADH4	PMID:2171877|PMID:11024040|SGD_REF:S000071144
ethanol degradation		1.1.1.1	ADH5	PMID:2171877|PMID:11024040|SGD_REF:S000071144
ethanol degradation	Acetate--CoA ligase	6.2.1.1	ACS1	PMID:2171877|PMID:11024040|SGD_REF:S000071144
ethanol degradation	Acetate--CoA ligase	6.2.1.1	ACS2	PMID:2171877|PMID:11024040|SGD_REF:S000071144
ethanol degradation	Aldehyde dehydrogenase (NAD+)	1.2.1.3	ALD2	PMID:2171877|PMID:11024040|SGD_REF:S000071144
fatty acid biosynthesis (concise)	Fatty-acyl-CoA synthase	2.3.1.86	FAS1	
fatty acid biosynthesis (concise)	Fatty-acyl-CoA synthase	2.3.1.86	FAS2	
fatty acid biosynthesis, initial steps		1.3.1.10	FAS1	PMID:18059524|SGD_REF:S000058496
fatty acid biosynthesis, initial steps	3-oxoacyl-[acyl-carrier protein] synthase	2.3.1.41	CEM1	PMID:18059524|SGD_REF:S000058496
fatty acid biosynthesis, initial steps	3-oxoacyl-[acyl-carrier protein] synthase	2.3.1.41	FAS2	PMID:18059524|SGD_REF:S000058496
fatty acid biosynthesis, initial steps	acetoacetyl-[acyl-carrier protein] reductase	1.1.1.100	FAS2	PMID:18059524|SGD_REF:S000058496
fatty acid biosynthesis, initial steps	Acetyl-CoA carboxylase	6.4.1.2	ACC1	PMID:18059524|SGD_REF:S000058496
fatty acid biosynthesis, initial steps	Acetyl-CoA carboxylase	6.4.1.2	HFA1	PMID:18059524|SGD_REF:S000058496
fatty acid biosynthesis, initial steps	[Acyl-carrier protein] S-acetyltransferase	2.3.1.38	FAS1	PMID:18059524|SGD_REF:S000058496
fatty acid biosynthesis, initial steps	[Acyl-carrier protein] S-malonyltransferase	2.3.1.39	FAS1	PMID:18059524|SGD_REF:S000058496
fatty acid biosynthesis, initial steps	[Acyl-carrier protein] S-malonyltransferase	2.3.1.39	MCT1	PMID:18059524|SGD_REF:S000058496
fatty acid biosynthesis, initial steps	Crotonoyl-[acyl-carrier protein] hydratase	4.2.1.58	FAS1	PMID:18059524|SGD_REF:S000058496
fatty acid elongation		2.3.1.-	FAS1	SGD_REF:S000058496
fatty acid elongation	3-hydroxydecanoyl-[acyl-carrier protein] dehydratase (Pathway)			
fatty acid elongation	3-oxoacyl-[acyl-carrier protein] reductase	1.1.1.100	FAS2	SGD_REF:S000058496
fatty acid elongation	3-oxoacyl-[acyl-carrier protein] reductase	1.1.1.100	OAR1	SGD_REF:S000058496
fatty acid elongation	3-oxoacyl-[acyl-carrier protein] synthase	2.3.1.41	CEM1	SGD_REF:S000058496
fatty acid elongation	3-oxoacyl-[acyl-carrier protein] synthase	2.3.1.41	FAS2	SGD_REF:S000058496
fatty acid elongation	Enoyl-[acyl-carrier protein] reductase (NADPH, B-specific)	1.3.1.10	FAS1	SGD_REF:S000058496
fatty acid elongation	Palmitoyl-CoA hydrolase	3.1.2.2		SGD_REF:S000058496
fatty acid oxidation pathway	3-hydroxyacyl-CoA dehydrogenase	1.1.1.35	FOX2	PMID:1551874|SGD_REF:S000054412
fatty acid oxidation pathway	Acetyl-CoA C-acyltransferase	2.3.1.16	POT1	PMID:1551874|SGD_REF:S000054412
fatty acid oxidation pathway	Acyl-CoA oxidase	1.3.3.6	POX1	PMID:1551874|SGD_REF:S000054412
fatty acid oxidation pathway	Dodecenoyl-CoA delta-isomerase	5.3.3.8	DCI1	PMID:1551874|SGD_REF:S000054412
fatty acid oxidation pathway	Dodecenoyl-CoA delta-isomerase	5.3.3.8	ECI1	PMID:1551874|SGD_REF:S000054412
fatty acid oxidation pathway	Enoyl-CoA hydratase	4.2.1.17	FOX2	PMID:1551874|SGD_REF:S000054412
fatty acid oxidation pathway	Long-chain-fatty-acid--CoA ligase	6.2.1.3	FAA1	PMID:1551874|SGD_REF:S000054412
fatty acid oxidation pathway	Long-chain-fatty-acid--CoA ligase	6.2.1.3	FAA2	PMID:1551874|SGD_REF:S000054412
fatty acid oxidation pathway	Long-chain-fatty-acid--CoA ligase	6.2.1.3	FAA3	PMID:1551874|SGD_REF:S000054412
fatty acid oxidation pathway	Long-chain-fatty-acid--CoA ligase	6.2.1.3	FAA4	PMID:1551874|SGD_REF:S000054412
fatty acid oxidation pathway	Long-chain-fatty-acid--CoA ligase	6.2.1.3	FAT1	PMID:1551874|SGD_REF:S000054412
folate biosynthesis			GCV1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis			GCV2	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis			GCV3	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis			LPD1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis		3.6.1.-		PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis		3.6.1.-		PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis		4.1.3.38	ABZ2	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis		6.3.5.8	ABZ1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	2.7.6.3	FOL1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	Dihydrofolate reductase	1.5.1.3	DFR1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	Dihydrofolate synthase	6.3.2.12	FOL3	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	Dihydroneopterin aldolase	4.1.2.25	FOL1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	Dihydropteroate synthase	2.5.1.15	FOL1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	Formate--tetrahydrofolate ligase	6.3.4.3	ADE3	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	Formate--tetrahydrofolate ligase	6.3.4.3	MIS1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	Glycine hydroxymethyltransferase	2.1.2.1	SHM1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	Glycine hydroxymethyltransferase	2.1.2.1	SHM2	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	GTP cyclohydrolase I	3.5.4.16	FOL2	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	Methenyltetrahydrofolate cyclohydrolase	3.5.4.9	ADE3	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	Methenyltetrahydrofolate cyclohydrolase	3.5.4.9	MIS1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	Methylenetetrahydrofolate dehydrogenase (NAD+)	1.5.1.15	MTD1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	Methylenetetrahydrofolate dehydrogenase (NADP+)	1.5.1.5	ADE3	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	Methylenetetrahydrofolate dehydrogenase (NADP+)	1.5.1.5	MIS1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	Methylenetetrahydrofolate reductase (NADPH)	1.5.1.20	MET12	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	Methylenetetrahydrofolate reductase (NADPH)	1.5.1.20	MET13	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis	Thymidylate synthase	2.1.1.45	CDC21	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis II		3.6.1.-		PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis II		3.6.1.-		PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis II		4.1.3.38	ABZ2	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis II		6.3.5.8	ABZ1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis II	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	2.7.6.3	FOL1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis II	Dihydrofolate reductase	1.5.1.3	DFR1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis II	Dihydrofolate synthase	6.3.2.12	FOL3	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis II	Dihydroneopterin aldolase	4.1.2.25	FOL1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis II	Dihydropteroate synthase	2.5.1.15	FOL1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate biosynthesis II	GTP cyclohydrolase I	3.5.4.16	FOL2	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions			GCV1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions			GCV2	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions			GCV3	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions			LPD1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions	Dihydrofolate reductase	1.5.1.3	DFR1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions	Formate--tetrahydrofolate ligase	6.3.4.3	ADE3	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions	Formate--tetrahydrofolate ligase	6.3.4.3	MIS1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions	Glycine hydroxymethyltransferase	2.1.2.1	SHM1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions	Glycine hydroxymethyltransferase	2.1.2.1	SHM2	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions	Methenyltetrahydrofolate cyclohydrolase	3.5.4.9	ADE3	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions	Methenyltetrahydrofolate cyclohydrolase	3.5.4.9	MIS1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions	Methylenetetrahydrofolate dehydrogenase (NAD+)	1.5.1.15	MTD1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions	Methylenetetrahydrofolate dehydrogenase (NADP+)	1.5.1.5	ADE3	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions	Methylenetetrahydrofolate dehydrogenase (NADP+)	1.5.1.5	MIS1	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions	Methylenetetrahydrofolate reductase (NADPH)	1.5.1.20	MET12	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions	Methylenetetrahydrofolate reductase (NADPH)	1.5.1.20	MET13	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate interconversions	Thymidylate synthase	2.1.1.45	CDC21	PMID:8852837|PMID:10871621|PMID:2836393|PMID:1916088
folate polyglutamylation		6.3.2.17	MET7	PMID:1916088|PMID:10799479
folate polyglutamylation		6.3.2.17	MET7	PMID:1916088|PMID:10799479
folate polyglutamylation		6.3.2.17	MET7	PMID:1916088|PMID:10799479
folate polyglutamylation		6.3.2.17	MET7	PMID:1916088|PMID:10799479
folate polyglutamylation	Dihydrofolate reductase	1.5.1.3	DFR1	PMID:1916088|PMID:10799479
folate polyglutamylation	Dihydrofolate synthase	6.3.2.12	FOL3	PMID:1916088|PMID:10799479
folate polyglutamylation	Folylpolyglutamate synthase	6.3.2.17	MET7	PMID:1916088|PMID:10799479
folate polyglutamylation	Formate--tetrahydrofolate ligase	6.3.4.3	ADE3	PMID:1916088|PMID:10799479
folate polyglutamylation	Formate--tetrahydrofolate ligase	6.3.4.3	MIS1	PMID:1916088|PMID:10799479
folate polyglutamylation	Glycine hydroxymethyltransferase	2.1.2.1	SHM1	PMID:1916088|PMID:10799479
folate polyglutamylation	Glycine hydroxymethyltransferase	2.1.2.1	SHM2	PMID:1916088|PMID:10799479
folate polyglutamylation	Methylenetetrahydrofolate reductase (NADPH)	1.5.1.20	MET12	PMID:1916088|PMID:10799479
folate polyglutamylation	Methylenetetrahydrofolate reductase (NADPH)	1.5.1.20	MET13	PMID:1916088|PMID:10799479
folate transformations			GCV1	
folate transformations			GCV2	
folate transformations			GCV3	
folate transformations			LPD1	
folate transformations		1.5.7.1		
folate transformations	5-formyltetrahydrofolate cyclo-ligase	6.3.3.2	FAU1	
folate transformations	5-methyltetrahydrofolate--homocysteine S-methyltransferase	2.1.1.13		
folate transformations	Formate--tetrahydrofolate ligase	6.3.4.3	ADE3	
folate transformations	Formate--tetrahydrofolate ligase	6.3.4.3	MIS1	
folate transformations	Formyltetrahydrofolate deformylase	3.5.1.10		
folate transformations	Glycine hydroxymethyltransferase	2.1.2.1	SHM1	
folate transformations	Glycine hydroxymethyltransferase	2.1.2.1	SHM2	
folate transformations	Methenyltetrahydrofolate cyclohydrolase	3.5.4.9	ADE3	
folate transformations	Methenyltetrahydrofolate cyclohydrolase	3.5.4.9	MIS1	
folate transformations	Methylenetetrahydrofolate dehydrogenase (NAD+)	1.5.1.15	MTD1	
folate transformations	Methylenetetrahydrofolate dehydrogenase (NADP+)	1.5.1.5	ADE3	
folate transformations	Methylenetetrahydrofolate dehydrogenase (NADP+)	1.5.1.5	MIS1	
folate transformations	Methylenetetrahydrofolate reductase (NADPH)	1.5.1.20	MET12	
folate transformations	Methylenetetrahydrofolate reductase (NADPH)	1.5.1.20	MET13	
folate transformations	Trimethylsulfonium--tetrahydrofolate N-methyltransferase	2.1.1.19		
formaldehyde oxidation II (glutathione-dependent)		1.1.1.284	SFA1	
formaldehyde oxidation II (glutathione-dependent)		4.4.1.22		
formaldehyde oxidation II (glutathione-dependent)	Formate dehydrogenase	1.2.1.2	FDH1	
formaldehyde oxidation II (glutathione-dependent)	S-formylglutathione hydrolase	3.1.2.12		
fructose degradation	Fructokinase	2.7.1.4	HXK1	SGD_REF:S000071144
fructose degradation	Fructokinase	2.7.1.4	HXK2	SGD_REF:S000071144
galactose degradation	Aldose 1-epimerase	5.1.3.3	GAL10	PMID:14764091|SGD_REF:S000075515|SGD_REF:S000071144
galactose degradation	Galactokinase	2.7.1.6	GAL1	PMID:14764091|SGD_REF:S000075515|SGD_REF:S000071144
galactose degradation	Phosphoglucomutase	5.4.2.2	PGM1	PMID:14764091|SGD_REF:S000075515|SGD_REF:S000071144
galactose degradation	Phosphoglucomutase	5.4.2.2	PGM2	PMID:14764091|SGD_REF:S000075515|SGD_REF:S000071144
galactose degradation	UDP-glucose 4-epimerase	5.1.3.2	GAL10	PMID:14764091|SGD_REF:S000075515|SGD_REF:S000071144
galactose degradation	UDP-glucose--hexose-1-phosphate uridylyltransferase	2.7.7.12	GAL7	PMID:14764091|SGD_REF:S000075515|SGD_REF:S000071144
gluconeogenesis	Fructose-bisphosphatase	3.1.3.11	FBP1	PMID:9467897|SGD_REF:S000041426
gluconeogenesis	Fructose-bisphosphate aldolase	4.1.2.13	FBA1	PMID:9467897|SGD_REF:S000041426
gluconeogenesis	Glucose-6-phosphate isomerase	5.3.1.9	PGI1	PMID:9467897|SGD_REF:S000041426
gluconeogenesis	Glyceraldehyde 3-phosphate dehydrogenase (phosphorylating)	1.2.1.12	TDH1	PMID:9467897|SGD_REF:S000041426
gluconeogenesis	Glyceraldehyde 3-phosphate dehydrogenase (phosphorylating)	1.2.1.12	TDH2	PMID:9467897|SGD_REF:S000041426
gluconeogenesis	Glyceraldehyde 3-phosphate dehydrogenase (phosphorylating)	1.2.1.12	TDH3	PMID:9467897|SGD_REF:S000041426
gluconeogenesis	Malate dehydrogenase	1.1.1.37	MDH1	PMID:9467897|SGD_REF:S000041426
gluconeogenesis	Malate dehydrogenase	1.1.1.37	MDH2	PMID:9467897|SGD_REF:S000041426
gluconeogenesis	Malate dehydrogenase	1.1.1.37	MDH3	PMID:9467897|SGD_REF:S000041426
gluconeogenesis	Malate dehydrogenase (oxaloacetate decarboxylating)	1.1.1.38	MAE1	PMID:9467897|SGD_REF:S000041426
gluconeogenesis	Phosphoenolpyruvate carboxykinase (ATP)	4.1.1.49	PCK1	PMID:9467897|SGD_REF:S000041426
gluconeogenesis	Phosphoglycerate kinase	2.7.2.3	PGK1	PMID:9467897|SGD_REF:S000041426
gluconeogenesis	Phosphoglycerate mutase	5.4.2.1	GPM1	PMID:9467897|SGD_REF:S000041426
gluconeogenesis	Phosphopyruvate hydratase	4.2.1.11	ENO1	PMID:9467897|SGD_REF:S000041426
gluconeogenesis	Phosphopyruvate hydratase	4.2.1.11	ENO2	PMID:9467897|SGD_REF:S000041426
gluconeogenesis	Pyruvate carboxylase	6.4.1.1	PYC1	PMID:9467897|SGD_REF:S000041426
gluconeogenesis	Pyruvate carboxylase	6.4.1.1	PYC2	PMID:9467897|SGD_REF:S000041426
glucose-6-phosphate biosynthesis	Glucokinase	2.7.1.2	GLK1	
glucose-6-phosphate biosynthesis	Hexokinase	2.7.1.1	HXK1	
glucose-6-phosphate biosynthesis	Hexokinase	2.7.1.1	HXK2	
glutamate biosynthesis from ammonia	Glutamate dehydrogenase (NADP+)	1.4.1.4	GDH1	PMID:9287019|SGD_REF:S000049665|PMID:11562373|SGD_REF:S000066220|SGD_REF:S000070200|SGD_REF:S000075551
glutamate biosynthesis from ammonia	Glutamate dehydrogenase (NADP+)	1.4.1.4	GDH3	PMID:9287019|SGD_REF:S000049665|PMID:11562373|SGD_REF:S000066220|SGD_REF:S000070200|SGD_REF:S000075551
glutamate biosynthesis from glutamine	Glutamate synthase (NADH)	1.4.1.14	GLT1	SGD_REF:S000070200|SGD_REF:S000075551
glutamate degradation I	4-aminobutyrate aminotransferase	2.6.1.19	UGA1	PMID:11031268|SGD_REF:S000042602
glutamate degradation I	Glutamate decarboxylase	4.1.1.15	GAD1	PMID:11031268|SGD_REF:S000042602
glutamate degradation I	Succinate-semialdehyde dehydrogenase (NAD(P)+)	1.2.1.16	UGA2	PMID:11031268|SGD_REF:S000042602
glutamate degradation IX	Glutamate dehydrogenase	1.4.1.2	GDH2	PMID:1975578|SGD_REF:S000053418
glutamine biosynthesis	Glutamate--ammonia ligase	6.3.1.2	GLN1	SGD_REF:S000070200|SGD_REF:S000075551
glutathione biosynthesis	Glutamate--cysteine ligase	6.3.2.2	GSH1	PMID:11169096|SGD_REF:S000061564
glutathione biosynthesis	Glutathione synthase	6.3.2.3	GSH2	PMID:11169096|SGD_REF:S000061564
glutathione degradation		2.3.2.2	ECM38	PMID:12620619|PMID:11169096|SGD_REF:S000061564
glutathione degradation		3.4.11.2	DUG1	PMID:12620619|PMID:11169096|SGD_REF:S000061564
glutathione-glutaredoxin redox reactions	Glutathione peroxidase	1.11.1.9	GPX1	PMID:11169096|SGD_REF:S000061564
glutathione-glutaredoxin redox reactions	Glutathione peroxidase	1.11.1.9	GPX2	PMID:11169096|SGD_REF:S000061564
glutathione-glutaredoxin redox reactions	Glutathione peroxidase	1.11.1.9	HYR1	PMID:11169096|SGD_REF:S000061564
glutathione-glutaredoxin redox reactions	Glutathione reductase (NADPH)	1.8.1.7	GLR1	PMID:11169096|SGD_REF:S000061564
glutathione-glutaredoxin redox reactions	Glutathione transferase	2.5.1.18	GTT1	PMID:11169096|SGD_REF:S000061564
glutathione-glutaredoxin redox reactions	Glutathione transferase	2.5.1.18	GTT2	PMID:11169096|SGD_REF:S000061564
glutathione-glutaredoxin system	Glutathione reductase (NADPH)	1.8.1.7	GLR1	PMID:2668278|PMID:11169096|SGD_REF:S000061564
glycerol biosynthesis	Glycerol-1-phosphatase	3.1.3.21	HOR2	PMID:12200299|PMID:11058591|PMID:8662716|PMID:10705374|PMID:8979347|PMID:14618562
glycerol biosynthesis	Glycerol-1-phosphatase	3.1.3.21	RHR2	PMID:12200299|PMID:11058591|PMID:8662716|PMID:10705374|PMID:8979347|PMID:14618562
glycerol biosynthesis	Glycerol-3-phosphate dehydrogenase (NAD+)	1.1.1.8	GPD1	PMID:12200299|PMID:11058591|PMID:8662716|PMID:10705374|PMID:8979347|PMID:14618562
glycerol biosynthesis	Glycerol-3-phosphate dehydrogenase (NAD+)	1.1.1.8	GPD2	PMID:12200299|PMID:11058591|PMID:8662716|PMID:10705374|PMID:8979347|PMID:14618562
glycerol degradation	Glycerol kinase	2.7.1.30	GUT1	PMID:191434
glycerol degradation	Glycerol-3-phosphate dehydrogenase	1.1.99.5	GUT2	PMID:191434
glycine biosynthesis from glyoxylate	Alanine--glyoxylate aminotransferase	2.6.1.44	AGX1	PMID:14745783|SGD_REF:S000075415|SGD_REF:S000070200
glycine biosynthesis from serine	Glycine hydroxymethyltransferase	2.1.2.1	SHM1	SGD_REF:S000070200|PMID:7498764
glycine biosynthesis from serine	Glycine hydroxymethyltransferase	2.1.2.1	SHM2	SGD_REF:S000070200|PMID:7498764
glycine biosynthesis from threonine	Threonine aldolase	4.1.2.5	GLY1	PMID:9163906|SGD_REF:S000053396
glycine cleavage complex		1.8.1.4	LPD1	
glycine cleavage complex	Aminomethyltransferase	2.1.2.10	GCV1	
glycine cleavage complex	Glycine dehydrogenase (decarboxylating)	1.4.4.2	GCV2	
glycogen biosynthesis		2.4.1.186	GLG1	PMID:11152943|SGD_REF:S000059437
glycogen biosynthesis		2.4.1.186	GLG2	PMID:11152943|SGD_REF:S000059437
glycogen biosynthesis	1,4-&alpha;-glucan branching enzyme	2.4.1.18	GLC3	PMID:11152943|SGD_REF:S000059437
glycogen biosynthesis	Glycogen (starch) synthase	2.4.1.11	GSY1	PMID:11152943|SGD_REF:S000059437
glycogen biosynthesis	Glycogen (starch) synthase	2.4.1.11	GSY2	PMID:11152943|SGD_REF:S000059437
glycogen biosynthesis	Glycogenin glucosyltransferase	2.4.1.186	GLG1	PMID:11152943|SGD_REF:S000059437
glycogen biosynthesis	Glycogenin glucosyltransferase	2.4.1.186	GLG2	PMID:11152943|SGD_REF:S000059437
glycogen biosynthesis	Phosphoglucomutase	5.4.2.2	PGM1	PMID:11152943|SGD_REF:S000059437
glycogen biosynthesis	Phosphoglucomutase	5.4.2.2	PGM2	PMID:11152943|SGD_REF:S000059437
glycogen biosynthesis	UTP--glucose-1-phosphate uridylyltransferase	2.7.7.9		PMID:11152943|SGD_REF:S000059437
glycogen biosynthesis	UTP--glucose-1-phosphate uridylyltransferase	2.7.7.9	UGP1	PMID:11152943|SGD_REF:S000059437
glycogen catabolism			GPH1	PMID:11152943|SGD_REF:S000059437
